,index,batsman,innings,runs,balls_faced,zeros,ones,twos,threes,fours,fives,sixes,dismissal_type,strike_batsman_x,offstrike_batsman,bowler,out,batting_pos,strike_batsman_y,batting_team,match_id
18939,1,ST Jayasuriya,1,70,45,23,8,2,0,7,0,5,caught,ST Jayasuriya,WU Tharanga,MR Gillespie,True,2,ST Jayasuriya,Sri Lanka,251492
18940,2,DPMD Jayawardene,1,0,2,2,0,0,0,0,0,0,caught,DPMD Jayawardene,WU Tharanga,MR Gillespie,True,3,DPMD Jayawardene,Sri Lanka,251492
18941,3,KC Sangakkara,1,79,104,57,35,3,0,8,0,1,caught,KC Sangakkara,CK Kapugedera,SE Bond,True,4,KC Sangakkara,Sri Lanka,251492
18942,4,MS Atapattu,1,34,75,48,24,1,0,2,0,0,caught,MS Atapattu,KC Sangakkara,AR Adams,True,5,MS Atapattu,Sri Lanka,251492
18943,5,CK Kapugedera,1,10,17,7,10,0,0,0,0,0,,,,,False,6,CK Kapugedera,Sri Lanka,251492
18944,6,MF Maharoof,1,21,11,4,3,1,0,1,0,2,caught,MF Maharoof,CK Kapugedera,SE Bond,True,7,MF Maharoof,Sri Lanka,251492
18945,7,WPUJC Vaas,1,5,2,0,1,0,0,1,0,0,,,,,False,8,WPUJC Vaas,Sri Lanka,251492
18946,8,BB McCullum,2,17,13,8,1,0,0,4,0,0,caught,BB McCullum,LRPL Taylor,MF Maharoof,True,1,BB McCullum,New Zealand,251492
18947,9,SP Fleming,2,0,5,5,0,0,0,0,0,0,lbw,SP Fleming,BB McCullum,WPUJC Vaas,True,2,SP Fleming,New Zealand,251492
18948,10,LRPL Taylor,2,0,7,7,0,0,0,0,0,0,lbw,LRPL Taylor,PG Fulton,WPUJC Vaas,True,3,LRPL Taylor,New Zealand,251492
18949,11,PG Fulton,2,9,14,11,1,0,0,2,0,0,lbw,PG Fulton,CD McMillan,SL Malinga,True,4,PG Fulton,New Zealand,251492
18950,12,HJH Marshall,2,3,10,8,1,1,0,0,0,0,lbw,HJH Marshall,PG Fulton,WPUJC Vaas,True,5,HJH Marshall,New Zealand,251492
18951,13,CD McMillan,2,29,64,50,9,0,0,5,0,0,,,,,False,6,CD McMillan,New Zealand,251492
18952,14,AR Adams,2,1,7,6,1,0,0,0,0,0,lbw,AR Adams,CD McMillan,SL Malinga,True,7,AR Adams,New Zealand,251492
18953,15,SE Bond,2,2,11,9,2,0,0,0,0,0,caught and bowled,SE Bond,CD McMillan,SL Malinga,True,8,SE Bond,New Zealand,251492
18954,16,MR Gillespie,2,0,4,4,0,0,0,0,0,0,caught,MR Gillespie,CD McMillan,CRD Fernando,True,9,MR Gillespie,New Zealand,251492
18955,17,JS Patel,2,6,14,11,2,0,0,1,0,0,bowled,JS Patel,CD McMillan,M Muralitharan,True,10,JS Patel,New Zealand,251492
18956,18,MJ Mason,2,1,13,12,1,0,0,0,0,0,lbw,MJ Mason,CD McMillan,M Muralitharan,True,11,MJ Mason,New Zealand,251492
18957,0,WU Tharanga,1,11,34,27,5,1,0,1,0,0,caught,WU Tharanga,DPMD Jayawardene,MJ Mason,True,1,WU Tharanga,Sri Lanka,251491
18958,1,ST Jayasuriya,1,0,2,2,0,0,0,0,0,0,caught,ST Jayasuriya,WU Tharanga,SE Bond,True,2,ST Jayasuriya,Sri Lanka,251491
18959,2,MS Atapattu,1,28,26,17,3,0,0,5,1,0,caught,MS Atapattu,WU Tharanga,MJ Mason,True,3,MS Atapattu,Sri Lanka,251491
18960,3,KC Sangakkara,1,15,18,13,1,1,0,3,0,0,caught,KC Sangakkara,WU Tharanga,MJ Mason,True,4,KC Sangakkara,Sri Lanka,251491
18961,4,DPMD Jayawardene,1,1,17,16,1,0,0,0,0,0,run out,TM Dilshan,DPMD Jayawardene,,True,5,DPMD Jayawardene,Sri Lanka,251491
18962,5,LPC Silva,1,4,8,7,0,0,0,1,0,0,caught and bowled,LPC Silva,DPMD Jayawardene,MJ Mason,True,6,LPC Silva,Sri Lanka,251491
18963,6,TM Dilshan,1,18,41,29,10,0,0,2,0,0,run out,TM Dilshan,MF Maharoof,,True,7,TM Dilshan,Sri Lanka,251491
18964,7,MF Maharoof,1,13,47,38,7,1,0,1,0,0,caught,MF Maharoof,CRD Fernando,DL Vettori,True,8,MF Maharoof,Sri Lanka,251491
18965,8,CRD Fernando,1,8,19,15,2,1,0,1,0,0,,,,,False,9,CRD Fernando,Sri Lanka,251491
18966,9,M Muralitharan,1,8,4,2,0,0,0,2,0,0,caught,M Muralitharan,CRD Fernando,JEC Franklin,True,10,M Muralitharan,Sri Lanka,251491
18967,10,PDRL Perera,1,0,2,2,0,0,0,0,0,0,caught,PDRL Perera,CRD Fernando,DL Vettori,True,11,PDRL Perera,Sri Lanka,251491
18968,11,BB McCullum,2,22,16,9,2,2,0,1,0,2,caught,BB McCullum,PG Fulton,PDRL Perera,True,1,BB McCullum,New Zealand,251491
18969,12,NJ Astle,2,0,2,2,0,0,0,0,0,0,bowled,NJ Astle,BB McCullum,MF Maharoof,True,2,NJ Astle,New Zealand,251491
18970,13,LRPL Taylor,2,0,4,4,0,0,0,0,0,0,caught,LRPL Taylor,BB McCullum,PDRL Perera,True,3,LRPL Taylor,New Zealand,251491
18971,14,PG Fulton,2,43,58,42,7,2,0,5,0,2,,,,,False,4,PG Fulton,New Zealand,251491
18972,15,DL Vettori,2,11,15,11,1,1,0,2,0,0,caught,DL Vettori,PG Fulton,CRD Fernando,True,5,DL Vettori,New Zealand,251491
18973,16,JAH Marshall,2,5,16,12,3,1,0,0,0,0,caught,JAH Marshall,PG Fulton,M Muralitharan,True,6,JAH Marshall,New Zealand,251491
18974,17,HJH Marshall,2,4,4,3,0,0,0,1,0,0,bowled,HJH Marshall,PG Fulton,CRD Fernando,True,7,HJH Marshall,New Zealand,251491
18975,18,JEC Franklin,2,15,34,28,3,0,0,3,0,0,,,,,False,8,JEC Franklin,New Zealand,251491
18976,0,BB McCullum,1,10,16,14,0,0,0,1,0,1,lbw,BB McCullum,NJ Astle,WPUJC Vaas,True,1,BB McCullum,New Zealand,251489
18977,1,NJ Astle,1,83,90,48,26,5,1,8,0,2,run out,LRPL Taylor,NJ Astle,,True,2,NJ Astle,New Zealand,251489
18978,2,LRPL Taylor,1,128,134,72,37,8,1,12,0,4,,,,,False,3,LRPL Taylor,New Zealand,251489
18979,3,PG Fulton,1,24,29,11,14,3,0,1,0,0,caught,PG Fulton,LRPL Taylor,M Muralitharan,True,4,PG Fulton,New Zealand,251489
18980,4,DL Vettori,1,5,11,6,5,0,0,0,0,0,caught,DL Vettori,LRPL Taylor,WPUJC Vaas,True,5,DL Vettori,New Zealand,251489
18981,5,JAH Marshall,1,0,1,1,0,0,0,0,0,0,lbw,JAH Marshall,LRPL Taylor,WPUJC Vaas,True,6,JAH Marshall,New Zealand,251489
18982,6,HJH Marshall,1,17,17,7,7,1,0,2,0,0,caught,HJH Marshall,LRPL Taylor,CRD Fernando,True,7,HJH Marshall,New Zealand,251489
18983,7,JEC Franklin,1,2,3,1,2,0,0,0,0,0,bowled,JEC Franklin,LRPL Taylor,SL Malinga,True,8,JEC Franklin,New Zealand,251489
18984,8,AR Adams,1,3,5,2,3,0,0,0,0,0,bowled,AR Adams,LRPL Taylor,SL Malinga,True,9,AR Adams,New Zealand,251489
18985,9,MR Gillespie,1,1,2,1,1,0,0,0,0,0,,,,,False,10,MR Gillespie,New Zealand,251489
18986,10,WU Tharanga,2,68,76,39,24,4,0,9,0,0,caught,WU Tharanga,DPMD Jayawardene,JEC Franklin,True,1,WU Tharanga,Sri Lanka,251489
18987,11,ST Jayasuriya,2,111,84,39,23,5,0,12,0,5,caught,ST Jayasuriya,WU Tharanga,JEC Franklin,True,2,ST Jayasuriya,Sri Lanka,251489
18988,12,DPMD Jayawardene,2,34,39,24,8,1,0,6,0,0,,,,,False,3,DPMD Jayawardene,Sri Lanka,251489
18989,13,KC Sangakkara,2,36,42,24,10,3,0,5,0,0,caught and bowled,KC Sangakkara,DPMD Jayawardene,DL Vettori,True,4,KC Sangakkara,Sri Lanka,251489
18990,14,MS Atapattu,2,10,16,12,2,0,0,2,0,0,,,,,False,5,MS Atapattu,Sri Lanka,251489
18991,0,Mohammad Hafeez,1,0,6,6,0,0,0,0,0,0,caught,Mohammad Hafeez,Imran Nazir,SM Pollock,True,1,Mohammad Hafeez,Pakistan,250672
18992,1,Imran Nazir,1,22,23,13,6,1,0,2,0,1,caught and bowled,Imran Nazir,Younis Khan,SM Pollock,True,2,Imran Nazir,Pakistan,250672
18993,2,Younis Khan,1,19,29,23,1,0,2,3,0,0,bowled,Younis Khan,Kamran Akmal,SM Pollock,True,3,Younis Khan,Pakistan,250672
18994,3,Kamran Akmal,1,22,36,24,8,1,0,3,0,0,caught,Kamran Akmal,Shoaib Malik,CK Langeveldt,True,4,Kamran Akmal,Pakistan,250672
18995,4,Mohammad Yousuf,1,5,10,8,1,0,0,1,0,0,lbw,Mohammad Yousuf,Kamran Akmal,SM Pollock,True,5,Mohammad Yousuf,Pakistan,250672
18996,5,Inzamam-ul-Haq,1,0,6,6,0,0,0,0,0,0,caught,Inzamam-ul-Haq,Kamran Akmal,SM Pollock,True,6,Inzamam-ul-Haq,Pakistan,250672
18997,6,Shoaib Malik,1,43,71,46,18,1,1,5,0,0,,,,,False,7,Shoaib Malik,Pakistan,250672
18998,7,Abdul Razzaq,1,12,25,20,2,0,2,1,0,0,caught,Abdul Razzaq,Shoaib Malik,AJ Hall,True,8,Abdul Razzaq,Pakistan,250672
18999,8,Naved-ul-Hasan,1,8,18,14,2,1,0,1,0,0,caught,Naved-ul-Hasan,Shoaib Malik,JH Kallis,True,9,Naved-ul-Hasan,Pakistan,250672
19000,9,Iftikhar Anjum,1,4,13,10,2,1,0,0,0,0,caught,Iftikhar Anjum,Shoaib Malik,JH Kallis,True,10,Iftikhar Anjum,Pakistan,250672
19001,10,Mohammad Asif,1,5,17,14,1,2,0,0,0,0,caught,Mohammad Asif,Shoaib Malik,M Ntini,True,11,Mohammad Asif,Pakistan,250672
19002,11,GC Smith,2,0,2,2,0,0,0,0,0,0,caught,GC Smith,AB de Villiers,Mohammad Asif,True,1,GC Smith,South Africa,250672
19003,12,AB de Villiers,2,71,89,54,22,3,1,7,0,2,,,,,False,2,AB de Villiers,South Africa,250672
19004,13,JH Kallis,2,71,90,52,25,4,0,8,0,1,,,,,False,3,JH Kallis,South Africa,250672
19005,0,Imran Nazir,1,0,4,4,0,0,0,0,0,0,caught,Imran Nazir,Kamran Akmal,SM Pollock,True,1,Imran Nazir,Pakistan,250671
19006,1,Kamran Akmal,1,3,24,21,3,0,0,0,0,0,run out,Younis Khan,Kamran Akmal,,True,2,Kamran Akmal,Pakistan,250671
19007,2,Younis Khan,1,8,38,33,4,0,0,1,0,0,caught,Younis Khan,Mohammad Yousuf,SM Pollock,True,3,Younis Khan,Pakistan,250671
19008,3,Mohammad Yousuf,1,21,29,18,7,1,0,3,0,0,caught,Mohammad Yousuf,Inzamam-ul-Haq,AJ Hall,True,4,Mohammad Yousuf,Pakistan,250671
19009,4,Inzamam-ul-Haq,1,45,98,69,21,4,0,4,0,0,,,,,False,5,Inzamam-ul-Haq,Pakistan,250671
19010,5,Shoaib Malik,1,19,36,24,8,2,1,1,0,0,caught,Shoaib Malik,Inzamam-ul-Haq,JM Kemp,True,6,Shoaib Malik,Pakistan,250671
19011,6,Abdul Razzaq,1,1,14,13,1,0,0,0,0,0,bowled,Abdul Razzaq,Inzamam-ul-Haq,JH Kallis,True,7,Abdul Razzaq,Pakistan,250671
19012,7,Azhar Mahmood,1,1,5,4,1,0,0,0,0,0,caught,Azhar Mahmood,Inzamam-ul-Haq,JM Kemp,True,8,Azhar Mahmood,Pakistan,250671
19013,8,Naved-ul-Hasan,1,3,12,10,1,1,0,0,0,0,caught,Naved-ul-Hasan,Inzamam-ul-Haq,M Ntini,True,9,Naved-ul-Hasan,Pakistan,250671
19014,9,Abdur Rehman,1,0,18,18,0,0,0,0,0,0,caught,Abdur Rehman,Inzamam-ul-Haq,CK Langeveldt,True,10,Abdur Rehman,Pakistan,250671
19015,10,Mohammad Asif,1,0,1,1,0,0,0,0,0,0,bowled,Mohammad Asif,Inzamam-ul-Haq,AJ Hall,True,11,Mohammad Asif,Pakistan,250671
19016,11,AB de Villiers,2,50,42,21,11,1,1,7,0,1,,,,,False,1,AB de Villiers,South Africa,250671
19017,12,GC Smith,2,56,45,21,13,2,1,6,0,2,,,,,False,2,GC Smith,South Africa,250671
19018,0,Imran Nazir,1,13,19,14,1,2,0,2,0,0,caught,Imran Nazir,Younis Khan,M Ntini,True,1,Imran Nazir,Pakistan,250670
19019,1,Kamran Akmal,1,6,14,11,2,0,0,1,0,0,caught,Kamran Akmal,Imran Nazir,M Ntini,True,2,Kamran Akmal,Pakistan,250670
19020,2,Younis Khan,1,22,39,28,7,0,1,3,0,0,caught,Younis Khan,Mohammad Yousuf,AJ Hall,True,3,Younis Khan,Pakistan,250670
19021,3,Mohammad Yousuf,1,79,98,47,36,8,1,6,0,0,caught,Mohammad Yousuf,Shahid Afridi,M Ntini,True,4,Mohammad Yousuf,Pakistan,250670
19022,4,Inzamam-ul-Haq,1,1,14,13,1,0,0,0,0,0,lbw,Inzamam-ul-Haq,Mohammad Yousuf,AJ Hall,True,5,Inzamam-ul-Haq,Pakistan,250670
19023,5,Shoaib Malik,1,41,52,22,22,6,1,1,0,0,caught,Shoaib Malik,Mohammad Yousuf,JH Kallis,True,6,Shoaib Malik,Pakistan,250670
19024,6,Shahid Afridi,1,8,4,1,0,2,0,1,0,0,caught,Shahid Afridi,Abdul Razzaq,AJ Hall,True,7,Shahid Afridi,Pakistan,250670
19025,7,Abdul Razzaq,1,27,26,13,9,0,0,3,0,1,caught,Abdul Razzaq,Azhar Mahmood,AJ Hall,True,8,Abdul Razzaq,Pakistan,250670
19026,8,Azhar Mahmood,1,26,29,14,10,2,0,3,0,0,,,,,False,9,Azhar Mahmood,Pakistan,250670
19027,9,Naved-ul-Hasan,1,15,9,2,5,0,0,1,0,1,,,,,False,10,Naved-ul-Hasan,Pakistan,250670
19028,0,Imran Nazir,1,57,39,20,6,2,1,8,0,2,lbw,Imran Nazir,Younis Khan,CK Langeveldt,True,1,Imran Nazir,Pakistan,250669
19029,1,Kamran Akmal,1,0,3,3,0,0,0,0,0,0,lbw,Kamran Akmal,Imran Nazir,SM Pollock,True,2,Kamran Akmal,Pakistan,250669
19030,2,Younis Khan,1,93,99,50,33,3,2,9,0,2,caught,Younis Khan,Mohammad Yousuf,GC Smith,True,3,Younis Khan,Pakistan,250669
19031,3,Mohammad Yousuf,1,101,113,51,47,3,0,12,0,0,,,,,False,4,Mohammad Yousuf,Pakistan,250669
19032,4,Inzamam-ul-Haq,1,13,15,10,3,0,0,1,0,1,run out,Inzamam-ul-Haq,Mohammad Yousuf,,True,5,Inzamam-ul-Haq,Pakistan,250669
19033,5,Shahid Afridi,1,77,36,6,17,2,0,5,0,6,,,,,False,6,Shahid Afridi,Pakistan,250669
19034,6,GC Smith,2,15,13,7,3,0,0,3,0,0,caught,GC Smith,AB de Villiers,Mohammad Asif,True,1,GC Smith,South Africa,250669
19035,7,AB de Villiers,2,43,46,28,9,1,0,8,0,0,caught,AB de Villiers,JH Kallis,Abdul Razzaq,True,2,AB de Villiers,South Africa,250669
19036,8,JH Kallis,2,34,43,26,10,1,2,4,0,0,caught,JH Kallis,AG Prince,Abdul Razzaq,True,3,JH Kallis,South Africa,250669
19037,9,HH Gibbs,2,14,14,8,4,0,0,1,0,1,lbw,HH Gibbs,JH Kallis,Mohammad Asif,True,4,HH Gibbs,South Africa,250669
19038,10,AG Prince,2,2,4,2,2,0,0,0,0,0,caught,AG Prince,MV Boucher,Azhar Mahmood,True,5,AG Prince,South Africa,250669
19039,11,MV Boucher,2,21,19,11,3,1,0,4,0,0,bowled,MV Boucher,JM Kemp,Shahid Afridi,True,6,MV Boucher,South Africa,250669
19040,12,JM Kemp,2,22,37,22,11,2,1,1,0,0,caught and bowled,JM Kemp,SM Pollock,Shoaib Malik,True,7,JM Kemp,South Africa,250669
19041,13,SM Pollock,2,32,38,22,10,2,0,3,0,1,stumped,SM Pollock,CK Langeveldt,Shoaib Malik,True,8,SM Pollock,South Africa,250669
19042,14,A Nel,2,5,14,9,5,0,0,0,0,0,caught,A Nel,SM Pollock,Shahid Afridi,True,9,A Nel,South Africa,250669
19043,15,M Ntini,2,9,20,17,1,0,0,2,0,0,caught,M Ntini,SM Pollock,Shahid Afridi,True,10,M Ntini,South Africa,250669
19044,16,CK Langeveldt,2,0,1,1,0,0,0,0,0,0,,,,,False,11,CK Langeveldt,South Africa,250669
19045,0,AB de Villiers,1,67,84,55,15,4,0,8,0,2,caught,AB de Villiers,JH Kallis,Shahid Afridi,True,1,AB de Villiers,South Africa,250668
19046,1,GC Smith,1,72,50,24,10,1,0,15,0,0,stumped,GC Smith,AB de Villiers,Mohammad Hafeez,True,2,GC Smith,South Africa,250668
19047,2,LE Bosman,1,4,3,2,0,0,0,1,0,0,caught,LE Bosman,AB de Villiers,Mohammad Hafeez,True,3,LE Bosman,South Africa,250668
19048,3,JH Kallis,1,88,87,30,46,5,0,2,0,4,,,,,False,4,JH Kallis,South Africa,250668
19049,4,AG Prince,1,39,48,20,21,5,0,2,0,0,caught,AG Prince,JH Kallis,Shahid Afridi,True,5,AG Prince,South Africa,250668
19050,5,MV Boucher,1,78,38,9,14,2,0,9,0,4,caught,MV Boucher,JH Kallis,Naved-ul-Hasan,True,6,MV Boucher,South Africa,250668
19051,6,JM Kemp,1,11,8,3,3,0,0,2,0,0,caught,JM Kemp,JH Kallis,Naved-ul-Hasan,True,7,JM Kemp,South Africa,250668
19052,7,SM Pollock,1,2,3,1,2,0,0,0,0,0,,,,,False,8,SM Pollock,South Africa,250668
19053,8,Mohammad Hafeez,2,21,17,8,3,3,0,3,0,0,caught,Mohammad Hafeez,Kamran Akmal,M Ntini,True,1,Mohammad Hafeez,Pakistan,250668
19054,9,Kamran Akmal,2,13,15,9,3,0,2,1,0,0,caught,Kamran Akmal,Younis Khan,SM Pollock,True,2,Kamran Akmal,Pakistan,250668
19055,10,Younis Khan,2,13,14,7,5,1,0,0,0,1,caught and bowled,Younis Khan,Mohammad Yousuf,M Ntini,True,3,Younis Khan,Pakistan,250668
19056,11,Shahid Afridi,2,17,14,8,3,0,0,2,0,1,caught,Shahid Afridi,Younis Khan,M Ntini,True,4,Shahid Afridi,Pakistan,250668
19057,12,Mohammad Yousuf,2,39,26,13,5,1,0,5,0,2,caught,Mohammad Yousuf,Inzamam-ul-Haq,A Nel,True,5,Mohammad Yousuf,Pakistan,250668
19058,13,Inzamam-ul-Haq,2,15,18,12,3,0,0,3,0,0,caught,Inzamam-ul-Haq,Shoaib Malik,JH Kallis,True,6,Inzamam-ul-Haq,Pakistan,250668
19059,14,Shoaib Malik,2,52,87,58,21,2,1,3,0,2,,,,,False,7,Shoaib Malik,Pakistan,250668
19060,15,Abdul Razzaq,2,6,8,5,2,0,0,1,0,0,caught,Abdul Razzaq,Shoaib Malik,JH Kallis,True,8,Abdul Razzaq,Pakistan,250668
19061,16,Naved-ul-Hasan,2,0,2,2,0,0,0,0,0,0,caught,Naved-ul-Hasan,Shoaib Malik,JH Kallis,True,9,Naved-ul-Hasan,Pakistan,250668
19062,17,Mohammad Sami,2,46,64,40,16,2,0,5,0,1,caught,Mohammad Sami,Shoaib Malik,RJ Peterson,True,10,Mohammad Sami,Pakistan,250668
19063,18,Mohammad Asif,2,2,19,17,2,0,0,0,0,0,caught,Mohammad Asif,Shoaib Malik,GC Smith,True,11,Mohammad Asif,Pakistan,250668
19064,0,S Chanderpaul,1,27,19,10,3,1,0,4,0,1,bowled,S Chanderpaul,CH Gayle,NW Bracken,True,1,S Chanderpaul,West Indies,249759
19065,1,CH Gayle,1,37,29,20,1,0,0,6,0,2,bowled,CH Gayle,DJ Bravo,NW Bracken,True,2,CH Gayle,West Indies,249759
19066,2,RR Sarwan,1,7,10,7,1,1,0,1,0,0,caught,RR Sarwan,CH Gayle,NW Bracken,True,3,RR Sarwan,West Indies,249759
19067,3,DJ Bravo,1,21,48,36,9,0,0,3,0,0,lbw,DJ Bravo,IDR Bradshaw,GB Hogg,True,4,DJ Bravo,West Indies,249759
19068,4,BC Lara,1,2,19,17,2,0,0,0,0,0,caught,BC Lara,DJ Bravo,GD McGrath,True,5,BC Lara,West Indies,249759
19069,5,RS Morton,1,2,9,7,2,0,0,0,0,0,caught,RS Morton,DJ Bravo,GD McGrath,True,6,RS Morton,West Indies,249759
19070,6,MN Samuels,1,7,12,8,3,0,0,1,0,0,caught,MN Samuels,DJ Bravo,SR Watson,True,7,MN Samuels,West Indies,249759
19071,7,CS Baugh,1,9,13,9,1,2,0,1,0,0,lbw,CS Baugh,DJ Bravo,SR Watson,True,8,CS Baugh,West Indies,249759
19072,8,IDR Bradshaw,1,7,16,12,3,0,0,1,0,0,bowled,IDR Bradshaw,JE Taylor,B Lee,True,9,IDR Bradshaw,West Indies,249759
19073,9,JE Taylor,1,5,13,9,3,1,0,0,0,0,,,,,False,10,JE Taylor,West Indies,249759
19074,10,CD Collymore,1,0,5,5,0,0,0,0,0,0,run out,CD Collymore,JE Taylor,,True,11,CD Collymore,West Indies,249759
19075,11,AC Gilchrist,2,2,9,7,2,0,0,0,0,0,caught,AC Gilchrist,SR Watson,IDR Bradshaw,True,1,AC Gilchrist,Australia,249759
19076,12,SR Watson,2,57,90,55,22,8,1,4,0,0,,,,,False,2,SR Watson,Australia,249759
19077,13,RT Ponting,2,0,2,2,0,0,0,0,0,0,lbw,RT Ponting,SR Watson,JE Taylor,True,3,RT Ponting,Australia,249759
19078,14,DR Martyn,2,47,74,48,18,1,1,6,0,0,,,,,False,4,DR Martyn,Australia,249759
19079,0,GC Smith,1,19,25,17,3,2,0,3,0,0,bowled,GC Smith,LE Bosman,JE Taylor,True,1,GC Smith,South Africa,249758
19080,1,LE Bosman,1,39,62,42,13,1,0,6,0,0,caught,LE Bosman,HH Gibbs,MN Samuels,True,2,LE Bosman,South Africa,249758
19081,2,JH Kallis,1,16,39,33,2,1,0,3,0,0,caught,JH Kallis,LE Bosman,DJ Bravo,True,3,JH Kallis,South Africa,249758
19082,3,HH Gibbs,1,77,93,40,42,5,1,4,0,1,caught,HH Gibbs,RJ Peterson,DJ Bravo,True,4,HH Gibbs,South Africa,249758
19083,4,AB de Villiers,1,46,58,25,27,2,1,3,0,0,run out,AB de Villiers,HH Gibbs,,True,5,AB de Villiers,South Africa,249758
19084,5,JM Kemp,1,3,7,4,3,0,0,0,0,0,bowled,JM Kemp,HH Gibbs,IDR Bradshaw,True,6,JM Kemp,South Africa,249758
19085,6,MV Boucher,1,16,11,4,4,1,0,1,0,1,caught,MV Boucher,HH Gibbs,MN Samuels,True,7,MV Boucher,South Africa,249758
19086,7,SM Pollock,1,4,4,1,2,1,0,0,0,0,bowled,SM Pollock,HH Gibbs,JE Taylor,True,8,SM Pollock,South Africa,249758
19087,8,RJ Peterson,1,15,12,3,6,1,1,1,0,0,,,,,False,9,RJ Peterson,South Africa,249758
19088,9,A Nel,1,0,1,1,0,0,0,0,0,0,,,,,False,10,A Nel,South Africa,249758
19089,10,CH Gayle,2,133,141,80,35,6,0,17,0,3,,,,,False,1,CH Gayle,West Indies,249758
19090,11,S Chanderpaul,2,57,70,36,23,6,0,4,0,1,retired hurt,CH Gayle,S Chanderpaul,JH Kallis,True,2,S Chanderpaul,West Indies,249758
19091,12,RR Sarwan,2,27,27,18,3,0,0,6,0,0,lbw,RR Sarwan,CH Gayle,M Ntini,True,3,RR Sarwan,West Indies,249758
19092,13,DJ Bravo,2,15,11,5,3,0,0,3,0,0,run out,DJ Bravo,CH Gayle,,True,4,DJ Bravo,West Indies,249758
19093,14,BC Lara,2,9,10,4,5,0,0,1,0,0,caught and bowled,BC Lara,CH Gayle,GC Smith,True,5,BC Lara,West Indies,249758
19094,15,RS Morton,2,0,5,5,0,0,0,0,0,0,caught,RS Morton,CH Gayle,RJ Peterson,True,6,RS Morton,West Indies,249758
19095,16,MN Samuels,2,5,8,6,1,0,0,1,0,0,,,,,False,7,MN Samuels,West Indies,249758
19096,0,AC Gilchrist,1,3,11,8,3,0,0,0,0,0,caught,AC Gilchrist,RT Ponting,KD Mills,True,1,AC Gilchrist,Australia,249757
19097,1,SR Watson,1,0,4,4,0,0,0,0,0,0,caught,SR Watson,AC Gilchrist,KD Mills,True,2,SR Watson,Australia,249757
19098,2,RT Ponting,1,58,81,51,20,1,0,9,0,0,caught,RT Ponting,MEK Hussey,KD Mills,True,3,RT Ponting,Australia,249757
19099,3,DR Martyn,1,26,58,47,4,3,0,4,0,0,lbw,DR Martyn,RT Ponting,DL Vettori,True,4,DR Martyn,Australia,249757
19100,4,MEK Hussey,1,35,53,29,18,3,1,2,0,0,caught,MEK Hussey,A Symonds,JEC Franklin,True,5,MEK Hussey,Australia,249757
19101,5,A Symonds,1,58,60,25,23,7,1,3,0,1,bowled,A Symonds,MJ Clarke,SE Bond,True,6,A Symonds,Australia,249757
19102,6,MJ Clarke,1,14,23,12,10,0,0,1,0,0,caught,MJ Clarke,B Lee,KD Mills,True,7,MJ Clarke,Australia,249757
19103,7,B Lee,1,5,5,2,1,2,0,0,0,0,bowled,B Lee,MG Johnson,SE Bond,True,8,B Lee,Australia,249757
19104,8,MG Johnson,1,3,9,7,1,1,0,0,0,0,run out,MG Johnson,NW Bracken,,True,9,MG Johnson,Australia,249757
19105,9,NW Bracken,1,15,8,2,3,1,0,1,0,1,,,,,False,10,NW Bracken,Australia,249757
19106,10,L Vincent,2,1,17,16,1,0,0,0,0,0,caught,L Vincent,SP Fleming,GD McGrath,True,1,L Vincent,New Zealand,249757
19107,11,SP Fleming,2,15,30,23,4,0,1,2,0,0,caught,SP Fleming,PG Fulton,NW Bracken,True,2,SP Fleming,New Zealand,249757
19108,12,NJ Astle,2,0,4,4,0,0,0,0,0,0,bowled,NJ Astle,SP Fleming,B Lee,True,3,NJ Astle,New Zealand,249757
19109,13,HJH Marshall,2,5,16,12,3,1,0,0,0,0,caught,HJH Marshall,SP Fleming,GD McGrath,True,4,HJH Marshall,New Zealand,249757
19110,14,PG Fulton,2,2,13,11,2,0,0,0,0,0,bowled,PG Fulton,JDP Oram,GD McGrath,True,5,PG Fulton,New Zealand,249757
19111,15,JDP Oram,2,43,62,37,17,3,0,5,0,0,stumped,JDP Oram,DL Vettori,A Symonds,True,6,JDP Oram,New Zealand,249757
19112,16,BB McCullum,2,1,4,3,1,0,0,0,0,0,caught,BB McCullum,JDP Oram,NW Bracken,True,7,BB McCullum,New Zealand,249757
19113,17,DL Vettori,2,79,105,58,33,3,4,7,0,0,bowled,DL Vettori,KD Mills,MG Johnson,True,8,DL Vettori,New Zealand,249757
19114,18,JEC Franklin,2,8,11,6,4,0,0,1,0,0,caught,JEC Franklin,DL Vettori,SR Watson,True,9,JEC Franklin,New Zealand,249757
19115,19,KD Mills,2,21,17,7,7,0,0,2,0,1,caught,KD Mills,SE Bond,B Lee,True,10,KD Mills,New Zealand,249757
19116,20,SE Bond,2,9,11,6,3,1,0,1,0,0,,,,,False,11,SE Bond,New Zealand,249757
19117,0,V Sehwag,1,65,92,58,22,2,1,9,0,0,lbw,V Sehwag,R Dravid,MG Johnson,True,1,V Sehwag,India,249756
19118,1,SR Tendulkar,1,10,27,23,2,0,0,2,0,0,caught,SR Tendulkar,V Sehwag,GD McGrath,True,2,SR Tendulkar,India,249756
19119,2,D Mongia,1,18,30,23,3,0,1,3,0,0,caught,D Mongia,V Sehwag,SR Watson,True,3,D Mongia,India,249756
