,match_id,home_team,away_team,gender,season,competition,match_number,venue,city,toss_winner,toss_decision,umpire,umpire_2,reserve_umpire,match_referee,winner,winner_wickets,start_date,end_date,winner_runs,series,player_of_match,tv_umpire,neutralvenue,outcome,method,player_of_match_2,reserve_umpire_2,eliminator,match_number_2
100,868727,Pakistan,Zimbabwe,male,2015,,1,Gaddafi Stadium,Lahore,Pakistan,bat,Aleem Dar,RB Tiffin,Shozab Raza,Azhar Khan,Pakistan,,2015/05/26,2015/05/26,41,Zimbabwe in Pakistan ODI Series,Shoaib Malik,Ahmed Shahab,,,,,,,
101,860277,Sri Lanka,Pakistan,male,2015,,5,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Hambantota,Sri Lanka,bat,IJ Gould,REJ Martinesz,RR Wimalasiri,J Srinath,Sri Lanka,,2015/07/26,2015/07/26,165,Pakistan in Sri Lanka ODI Series,MDKJ Perera,RJ Tucker,,,,,,,
102,860275,Sri Lanka,Pakistan,male,2015,,4,R Premadasa Stadium,Colombo,Sri Lanka,bat,RJ Tucker,RR Wimalasiri,REJ Martinesz,J Srinath,Pakistan,7,2015/07/22,2015/07/22,,Pakistan in Sri Lanka ODI Series,Ahmed Shehzad,IJ Gould,,,,,,,
103,860273,Sri Lanka,Pakistan,male,2015,,3,R Premadasa Stadium,Colombo,Pakistan,bat,IJ Gould,RR Wimalasiri,REJ Martinesz,J Srinath,Pakistan,,2015/07/19,2015/07/19,135,Pakistan in Sri Lanka ODI Series,Sarfraz Ahmed,RJ Tucker,,,,,,,
104,860271,Sri Lanka,Pakistan,male,2015,,2,Pallekele International Cricket Stadium,,Pakistan,bat,REJ Martinesz,RJ Tucker,RR Wimalasiri,J Srinath,Sri Lanka,2,2015/07/15,2015/07/15,,Pakistan in Sri Lanka ODI Series,MDKJ Perera,IJ Gould,,,,,,,
105,860269,Sri Lanka,Pakistan,male,2015,,1,Rangiri Dambulla International Stadium,,Pakistan,field,IJ Gould,REJ Martinesz,RR Wimalasiri,J Srinath,Pakistan,6,2015/07/11,2015/07/11,,Pakistan in Sri Lanka ODI Series,Mohammad Hafeez,RJ Tucker,,,,,,,
106,858489,Bangladesh,Pakistan,male,2015,,3,Shere Bangla National Stadium,Mirpur,Pakistan,bat,RSA Palliyaguruge,Sharfuddoula,Anisur Rahman,JJ Crowe,Bangladesh,8,2015/04/22,2015/04/22,,Pakistan in Bangladesh ODI Series,Soumya Sarkar,NJ Llong,,,,,,,
107,858487,Bangladesh,Pakistan,male,2015,,2,Shere Bangla National Stadium,Mirpur,Pakistan,bat,Enamul Haque,NJ Llong,Sharfuddoula,JJ Crowe,Bangladesh,7,2015/04/19,2015/04/19,,Pakistan in Bangladesh ODI Series,Tamim Iqbal,RSA Palliyaguruge,,,,,,,
108,858485,Bangladesh,Pakistan,male,2015,,1,Shere Bangla National Stadium,Mirpur,Bangladesh,bat,RSA Palliyaguruge,Sharfuddoula,Enamul Haque,JJ Crowe,Bangladesh,,2015/04/17,2015/04/17,79,Pakistan in Bangladesh ODI Series,Mushfiqur Rahim,NJ Llong,,,,,,,
109,848847,South Africa,New Zealand,male,2015,,3,Kingsmead,Durban,South Africa,bat,JD Cloete,IJ Gould,AT Holdstock,RS Mahanama,South Africa,,2015/08/26,2015/08/26,62,New Zealand in South Africa ODI Series,AB de Villiers,S George,,,,,,,
110,848845,South Africa,New Zealand,male,2015,,2,Senwes Park,Potchefstroom,South Africa,bat,S George,IJ Gould,AT Holdstock,RS Mahanama,New Zealand,8,2015/08/23,2015/08/23,,New Zealand in South Africa ODI Series,MJ Guptill,JD Cloete,,,,,,,
111,848843,South Africa,New Zealand,male,2015,,1,SuperSport Park,Centurion,New Zealand,field,JD Cloete,IJ Gould,S George,RS Mahanama,South Africa,,2015/08/19,2015/08/19,20,New Zealand in South Africa ODI Series,HM Amla,AT Holdstock,,,,,,,
112,817211,Bangladesh,South Africa,male,2015,,3,Zahur Ahmed Chowdhury Stadium,Chittagong,South Africa,bat,MA Gough,Sharfuddoula,Enamul Haque,DC Boon,Bangladesh,9,2015/07/15,2015/07/15,,South Africa in Bangladesh ODI Series,Soumya Sarkar,RK Illingworth,,,D/L,,,,
113,817209,Bangladesh,South Africa,male,2015,,2,Shere Bangla National Stadium,Mirpur,South Africa,bat,Enamul Haque,RK Illingworth,Anisur Rahman,DC Boon,Bangladesh,7,2015/07/12,2015/07/12,,South Africa in Bangladesh ODI Series,Soumya Sarkar,MA Gough,,,,,,,
114,817207,Bangladesh,South Africa,male,2015,,1,Shere Bangla National Stadium,Mirpur,Bangladesh,bat,MA Gough,Sharfuddoula,Enamul Haque,DC Boon,South Africa,8,2015/07/10,2015/07/10,,South Africa in Bangladesh ODI Series,K Rabada,RK Illingworth,,,,,,,
115,812645,Afghanistan,Scotland,male,2014/15,Dubai Triangular Series,4,Sheikh Zayed Stadium,Abu Dhabi,Scotland,bat,VA Kulkarni,Sharfuddoula,Ahmed Shahab,GF Labrooy,Scotland,,2015/01/14,2015/01/14,150,,JH Davey,,true,,,,,,
116,812623,Afghanistan,Scotland,male,2014/15,Dubai Triangular Series,1,ICC Academy,Dubai,Afghanistan,field,VA Kulkarni,Sharfuddoula,Ahmed Shahab,GF Labrooy,Afghanistan,8,2015/01/08,2015/01/08,,,Javed Ahmadi,,true,,,,,,
117,810833,Afghanistan,Ireland,male,2014/15,Dubai Triangular Series,5,Dubai International Cricket Stadium,,Ireland,field,Ahmed Shahab,VA Kulkarni,Sharfuddoula,GF Labrooy,Afghanistan,,2015/01/17,2015/01/17,71,,Najibullah Zadran,,true,,,,,,
118,810829,Ireland,Scotland,male,2014/15,Dubai Triangular Series,3,Dubai International Cricket Stadium,,Ireland,field,Ahmed Shahab,Sharfuddoula,VA Kulkarni,GF Labrooy,Ireland,3,2015/01/12,2015/01/12,,,NJ O'Brien,,true,,,,,,
119,803797,United Arab Emirates,Afghanistan,male,2014/15,,2,ICC Academy,Dubai,United Arab Emirates,field,JD Cloete,RA Kettleborough,Sarika Prasad,DT Jukes,United Arab Emirates,6,2014/11/30,2014/11/30,,United Arab Emirates v Afghanistan ODI Series,Khurram Khan,,,,,,,,
120,803795,United Arab Emirates,Afghanistan,male,2014/15,,1,ICC Academy,Dubai,Afghanistan,bat,JD Cloete,RA Kettleborough,Sarika Prasad,DT Jukes,United Arab Emirates,5,2014/11/28,2014/11/28,,United Arab Emirates v Afghanistan ODI Series,Amjad Ali,,,,,,,,
121,800477,South Africa,England,male,2015/16,,5,Newlands,Cape Town,South Africa,field,JD Cloete,CB Gaffaney,S George,J Srinath,South Africa,5,2016/02/14,2016/02/14,,England in South Africa ODI Series,AB de Villiers,HDPK Dharmasena,,,,,,,
122,800475,South Africa,England,male,2015/16,,4,New Wanderers Stadium,Johannesburg,South Africa,field,HDPK Dharmasena,S George,JD Cloete,J Srinath,South Africa,1,2016/02/12,2016/02/12,,England in South Africa ODI Series,CH Morris,CB Gaffaney,,,,,,,
123,800473,South Africa,England,male,2015/16,,3,SuperSport Park,Centurion,England,bat,JD Cloete,CB Gaffaney,S George,J Srinath,South Africa,7,2016/02/09,2016/02/09,,England in South Africa ODI Series,Q de Kock,HDPK Dharmasena,,,,,,,
124,800471,South Africa,England,male,2015/16,,2,St George's Park,Port Elizabeth,South Africa,bat,JD Cloete,HDPK Dharmasena,S George,J Srinath,England,5,2016/02/06,2016/02/06,,England in South Africa ODI Series,AD Hales,CB Gaffaney,,,,,,,
125,800469,South Africa,England,male,2015/16,,1,Mangaung Oval,Bloemfontein,England,bat,CB Gaffaney,S George,JD Cloete,J Srinath,England,,2016/02/03,2016/02/03,39,England in South Africa ODI Series,Q de Kock,HDPK Dharmasena,,,D/L,,,,
126,792297,India,Sri Lanka,male,2014/15,,5,JSCA International Stadium Complex,Ranchi,Sri Lanka,bat,BNJ Oxenford,S Ravi,A Nand Kishore,DC Boon,India,3,2014/11/16,2014/11/16,,Sri Lanka in India ODI Series,AD Mathews,AK Chaudhary,,,,,,,
127,792295,India,Sri Lanka,male,2014/15,,4,Eden Gardens,Kolkata,India,bat,BNJ Oxenford,S Ravi,AY Dandekar,DC Boon,India,,2014/11/13,2014/11/13,153,Sri Lanka in India ODI Series,RG Sharma,AK Chaudhary,,,,,,,
128,792293,India,Sri Lanka,male,2014/15,,3,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,Sri Lanka,bat,VA Kulkarni,BNJ Oxenford,K Bharatan,DC Boon,India,6,2014/11/09,2014/11/09,,Sri Lanka in India ODI Series,DPMD Jayawardene,AK Chaudhary,,,,,,,
129,792291,India,Sri Lanka,male,2014/15,,2,"Sardar Patel Stadium, Motera",Ahmedabad,Sri Lanka,bat,VA Kulkarni,BNJ Oxenford,K Srinath,DC Boon,India,6,2014/11/06,2014/11/06,,Sri Lanka in India ODI Series,AT Rayudu,C Shamshuddin,,,,,,,
130,792289,India,Sri Lanka,male,2014/15,,1,Barabati Stadium,Cuttack,Sri Lanka,field,VA Kulkarni,BNJ Oxenford,PG Pathak,DC Boon,India,,2014/11/02,2014/11/02,169,Sri Lanka in India ODI Series,AM Rahane,C Shamshuddin,,,,,,,
131,770127,India,West Indies,male,2014/15,,4,Himachal Pradesh Cricket Association Stadium,Dharmasala,West Indies,field,IJ Gould,VA Kulkarni,Nitin Menon,JJ Crowe,India,,2014/10/17,2014/10/17,59,West Indies in India ODI Series,V Kohli,AK Chaudhary,,,,,,,
132,770123,India,West Indies,male,2014/15,,2,Feroz Shah Kotla,Delhi,India,bat,IJ Gould,S Ravi,RM Deshpande,JJ Crowe,India,,2014/10/11,2014/10/11,48,West Indies in India ODI Series,Mohammed Shami,C Shamshuddin,,,,,,,
133,770121,India,West Indies,male,2014/15,,1,Nehru Stadium,Kochi,India,field,IJ Gould,S Ravi,CK Nandan,JJ Crowe,West Indies,,2014/10/08,2014/10/08,124,West Indies in India ODI Series,MN Samuels,C Shamshuddin,,,,,,,
134,760889,Ireland,England,male,2015,,,"The Village, Malahide",Dublin,England,field,M Hawthorne,IN Ramage,R Black,DT Jukes,,,2015/05/08,2015/05/08,,,,,,no result,,,,,
135,760795,Bangladesh,Zimbabwe,male,2014/15,,5,Shere Bangla National Stadium,Mirpur,Zimbabwe,bat,CB Gaffaney,Sharfuddoula,Gazi Sohel,RS Madugalle,Bangladesh,5,2014/12/01,2014/12/01,,Zimbabwe in Bangladesh ODI Series,Taijul Islam,Anisur Rahman,,,,,,,
136,760793,Bangladesh,Zimbabwe,male,2014/15,,4,Shere Bangla National Stadium,Mirpur,Bangladesh,bat,Anisur Rahman,CB Gaffaney,Tanvir Ahmed,RS Madugalle,Bangladesh,,2014/11/28,2014/11/28,21,Zimbabwe in Bangladesh ODI Series,Mahmudullah,Sharfuddoula,,,,,,,
137,760791,Bangladesh,Zimbabwe,male,2014/15,,3,Shere Bangla National Stadium,Mirpur,Zimbabwe,field,Anisur Rahman,CB Gaffaney,Mahfuzur Rahman,RS Madugalle,Bangladesh,,2014/11/26,2014/11/26,124,Zimbabwe in Bangladesh ODI Series,Anamul Haque,Sharfuddoula,,,,,,,
138,760789,Bangladesh,Zimbabwe,male,2014/15,,2,Zahur Ahmed Chowdhury Stadium,Chittagong,Bangladesh,bat,CB Gaffaney,Sharfuddoula,Masudur Rahman,RS Madugalle,Bangladesh,,2014/11/23,2014/11/23,68,Zimbabwe in Bangladesh ODI Series,Mashrafe Mortaza,Anisur Rahman,,,,,,,
139,760787,Bangladesh,Zimbabwe,male,2014/15,,1,Zahur Ahmed Chowdhury Stadium,Chittagong,Zimbabwe,field,CB Gaffaney,Sharfuddoula,Masudur Rahman,RS Madugalle,Bangladesh,,2014/11/21,2014/11/21,87,Zimbabwe in Bangladesh ODI Series,Shakib Al Hasan,Anisur Rahman,,,,,,,
140,756041,Zimbabwe,Afghanistan,male,2014,,4,Queens Sports Club,Bulawayo,Zimbabwe,field,O Chirombe,JD Cloete,TJ Matibiri,D Govindjee,Afghanistan,,2014/07/24,2014/07/24,100,Afghanistan in Zimbabwe ODI Series,DT Tiripano,,,,,,,,
141,756039,Zimbabwe,Afghanistan,male,2014,,3,Queens Sports Club,Bulawayo,Afghanistan,field,JD Cloete,TJ Matibiri,O Chirombe,D Govindjee,Afghanistan,2,2014/07/22,2014/07/22,,Afghanistan in Zimbabwe ODI Series,H Masakadza,,,,,,,,
142,756037,Zimbabwe,Afghanistan,male,2014,,2,Queens Sports Club,Bulawayo,Zimbabwe,field,O Chirombe,JD Cloete,RB Tiffin,D Govindjee,Zimbabwe,8,2014/07/20,2014/07/20,,Afghanistan in Zimbabwe ODI Series,Sikandar Raza,,,,,,,,
143,754761,Australia,England,male,2014/15,,,Western Australia Cricket Association Ground,Perth,England,field,M Erasmus,SD Fry,MD Martell,AJ Pycroft,Australia,,2015/02/01,2015/02/01,112,Carlton Mid One-Day International Tri-Series,GJ Maxwell,JD Ward,,,,,,,
144,754759,England,India,male,2014/15,,6,Western Australia Cricket Association Ground,Perth,England,field,M Erasmus,JD Ward,GC Joshua,AJ Pycroft,England,3,2015/01/30,2015/01/30,,Carlton Mid One-Day International Tri-Series,JWA Taylor,SD Fry,true,,,,,,
145,754757,Australia,India,male,2014/15,,5,Sydney Cricket Ground,,Australia,field,M Erasmus,P Wilson,GA Abood,AJ Pycroft,,,2015/01/26,2015/01/26,,Carlton Mid One-Day International Tri-Series,,MD Martell,,no result,,,,,
146,754755,Australia,England,male,2014/15,,4,Bellerive Oval,Hobart,Australia,field,M Erasmus,SD Fry,,AJ Pycroft,Australia,3,2015/01/23,2015/01/23,,Carlton Mid One-Day International Tri-Series,SPD Smith,JD Ward,,,,,,,
147,754753,England,India,male,2014/15,,3,"Brisbane Cricket Ground, Woolloongabba",Brisbane,India,bat,HDPK Dharmasena,MD Martell,JD Ward,AJ Pycroft,England,9,2015/01/20,2015/01/20,,Carlton Mid One-Day International Tri-Series,ST Finn,SD Fry,true,,,,,,
148,754751,Australia,England,male,2014/15,,1,Sydney Cricket Ground,,England,bat,HDPK Dharmasena,SD Fry,MD Martell,AJ Pycroft,Australia,3,2015/01/16,2015/01/16,,Carlton Mid One-Day International Tri-Series,MA Starc,JD Ward,,,,,,,
149,754749,Australia,India,male,2014/15,,2,Melbourne Cricket Ground,,India,bat,HDPK Dharmasena,JD Ward,SD Fry,AJ Pycroft,Australia,4,2015/01/18,2015/01/18,,Carlton Mid One-Day International Tri-Series,MA Starc,MD Martell,,,,,,,
150,754731,Australia,South Africa,male,2014/15,,5,Sydney Cricket Ground,,South Africa,bat,NJ Llong,MD Martell,JD Ward,J Srinath,Australia,2,2014/11/23,2014/11/23,,South Africa in Australia ODI Series,Q de Kock,BF Bowden,,,D/L,,,,
151,754729,Australia,South Africa,male,2014/15,,4,Melbourne Cricket Ground,,South Africa,bat,BF Bowden,JD Ward,MD Martell,J Srinath,Australia,3,2014/11/21,2014/11/21,,South Africa in Australia ODI Series,SPD Smith,NJ Llong,,,,,,,
152,754727,Australia,South Africa,male,2014/15,,3,Manuka Oval,Canberra,Australia,bat,SD Fry,NJ Llong,JD Ward,J Srinath,Australia,,2014/11/19,2014/11/19,73,South Africa in Australia ODI Series,SPD Smith,BF Bowden,,,,,,,
153,754725,Australia,South Africa,male,2014/15,,2,Western Australia Cricket Association Ground,Perth,Australia,bat,BF Bowden,JD Ward,SD Fry,J Srinath,South Africa,3,2014/11/16,2014/11/16,,South Africa in Australia ODI Series,M Morkel,NJ Llong,,,,,,,
154,754723,Australia,South Africa,male,2014/15,,1,Western Australia Cricket Association Ground,Perth,South Africa,field,SD Fry,NJ Llong,JD Ward,J Srinath,Australia,,2014/11/14,2014/11/14,32,South Africa in Australia ODI Series,NM Coulter-Nile,BF Bowden,,,,,,,
155,750675,Sri Lanka,England,male,2014/15,,7,R Premadasa Stadium,Colombo,Sri Lanka,bat,REJ Martinesz,RJ Tucker,RR Wimalasiri,DC Boon,Sri Lanka,,2014/12/16,2014/12/16,87,England in Sri Lanka ODI Series,TM Dilshan,BNJ Oxenford,,,,,,,
156,750673,Sri Lanka,England,male,2014/15,,6,Pallekele International Cricket Stadium,,Sri Lanka,bat,REJ Martinesz,BNJ Oxenford,RR Wimalasiri,DC Boon,Sri Lanka,,2014/12/13,2014/12/13,90,England in Sri Lanka ODI Series,KC Sangakkara,RJ Tucker,,,,,,,
157,750671,Sri Lanka,England,male,2014/15,,5,Pallekele International Cricket Stadium,,England,field,RSA Palliyaguruge,RJ Tucker,REJ Martinesz,DC Boon,England,5,2014/12/10,2014/12/11,,England in Sri Lanka ODI Series,JE Root,BNJ Oxenford,,,,,,,
158,750669,Sri Lanka,England,male,2014/15,,4,R Premadasa Stadium,Colombo,England,bat,SJ Davis,REJ Martinesz,RR Wimalasiri,DC Boon,Sri Lanka,6,2014/12/07,2014/12/07,,England in Sri Lanka ODI Series,KC Sangakkara,SD Fry,,,,,,,
159,750667,Sri Lanka,England,male,2014/15,,3,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Hambantota,Sri Lanka,bat,SD Fry,RSA Palliyaguruge,RR Wimalasiri,DC Boon,England,5,2014/12/03,2014/12/03,,England in Sri Lanka ODI Series,JC Buttler,SJ Davis,,,D/L,,,,
160,750665,Sri Lanka,England,male,2014/15,,2,R Premadasa Stadium,Colombo,England,bat,SJ Davis,RR Wimalasiri,RSA Palliyaguruge,DC Boon,Sri Lanka,8,2014/11/29,2014/11/29,,England in Sri Lanka ODI Series,DPMD Jayawardene,SD Fry,,,,,,,
161,750663,Sri Lanka,England,male,2014/15,,1,R Premadasa Stadium,Colombo,England,field,SD Fry,RSA Palliyaguruge,RR Wimalasiri,DC Boon,Sri Lanka,,2014/11/26,2014/11/26,25,England in Sri Lanka ODI Series,TM Dilshan,SJ Davis,,,,,,,
162,749797,New Zealand,Pakistan,male,2014/15,,2,McLean Park,Napier,New Zealand,bat,RJ Tucker,DJ Walker,PD Jones,J Srinath,New Zealand,,2015/02/03,2015/02/03,119,Pakistan in New Zealand ODI Series,KS Williamson,MA Gough,,,,,,,
163,749795,New Zealand,Pakistan,male,2014/15,,1,Westpac Stadium,Wellington,New Zealand,field,CB Gaffaney,MA Gough,DJ Walker,J Srinath,New Zealand,7,2015/01/31,2015/01/31,,Pakistan in New Zealand ODI Series,GD Elliott,RJ Tucker,,,,,,,
164,749793,New Zealand,Sri Lanka,male,2014/15,,7,Westpac Stadium,Wellington,Sri Lanka,bat,CB Gaffaney,RJ Tucker,DJ Walker,J Srinath,Sri Lanka,,2015/01/29,2015/01/29,34,Sri Lanka in New Zealand ODI Series,KC Sangakkara,MA Gough,,,,,,,
165,749791,New Zealand,Sri Lanka,male,2014/15,,6,University Oval,Dunedin,New Zealand,bat,MA Gough,DJ Walker,CB Gaffaney,J Srinath,New Zealand,,2015/01/25,2015/01/25,120,Sri Lanka in New Zealand ODI Series,CJ Anderson,RJ Tucker,,,,,,,
166,749789,New Zealand,Sri Lanka,male,2014/15,,5,University Oval,Dunedin,Sri Lanka,field,CB Gaffaney,NJ Llong,DJ Walker,J Srinath,New Zealand,,2015/01/23,2015/01/23,108,Sri Lanka in New Zealand ODI Series,GD Elliott,IJ Gould,,,,L Ronchi,,,
167,749787,New Zealand,Sri Lanka,male,2014/15,,4,Saxton Oval,Nelson,Sri Lanka,bat,IJ Gould,DJ Walker,CB Gaffaney,J Srinath,New Zealand,4,2015/01/20,2015/01/20,,Sri Lanka in New Zealand ODI Series,KS Williamson,NJ Llong,,,,,,,
168,749785,New Zealand,Sri Lanka,male,2014/15,,3,Eden Park,Auckland,Sri Lanka,field,BF Bowden,NJ Llong,PD Jones,J Srinath,,,2015/01/17,2015/01/17,,Sri Lanka in New Zealand ODI Series,,IJ Gould,,no result,,,,,
169,749783,New Zealand,Sri Lanka,male,2014/15,,2,Seddon Park,Hamilton,New Zealand,bat,CB Gaffaney,IJ Gould,BF Bowden,J Srinath,Sri Lanka,6,2015/01/15,2015/01/15,,Sri Lanka in New Zealand ODI Series,TM Dilshan,NJ Llong,,,,,,,
170,749781,New Zealand,Sri Lanka,male,2014/15,,1,Hagley Oval,Christchurch,Sri Lanka,bat,CB Gaffaney,NJ Llong,BF Bowden,J Srinath,New Zealand,3,2015/01/11,2015/01/11,,Sri Lanka in New Zealand ODI Series,CJ Anderson,IJ Gould,,,,,,,
171,749775,New Zealand,South Africa,male,2014/15,,3,Seddon Park,Hamilton,New Zealand,field,CB Gaffaney,RJ Tucker,PD Jones,RS Mahanama,,,2014/10/27,2014/10/27,,South Africa in New Zealand ODI Series,,SJ Davis,,no result,,,,,
172,749773,New Zealand,South Africa,male,2014/15,,2,Bay Oval,Mount Maunganui,New Zealand,field,SJ Davis,DJ Walker,PD Jones,RS Mahanama,South Africa,,2014/10/24,2014/10/24,72,South Africa in New Zealand ODI Series,HM Amla,RJ Tucker,,,,,,,
173,749771,New Zealand,South Africa,male,2014/15,,1,Bay Oval,Mount Maunganui,South Africa,field,CB Gaffaney,RJ Tucker,PD Jones,RS Mahanama,South Africa,6,2014/10/21,2014/10/21,,South Africa in New Zealand ODI Series,AB de Villiers,SJ Davis,,,,,,,
174,745163,Sri Lanka,Pakistan,male,2014,,3,Rangiri Dambulla International Stadium,,Pakistan,bat,RSA Palliyaguruge,S Ravi,REJ Martinesz,AJ Pycroft,Sri Lanka,7,2014/08/30,2014/08/30,,Pakistan in Sri Lanka ODI Series,NLTC Perera,SJ Davis,,,D/L,,,,
175,745161,Sri Lanka,Pakistan,male,2014,,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Hambantota,Sri Lanka,bat,SJ Davis,REJ Martinesz,RR Wimalasiri,AJ Pycroft,Sri Lanka,,2014/08/26,2014/08/26,77,Pakistan in Sri Lanka ODI Series,NLTC Perera,S Ravi,,,,,,,
176,745159,Sri Lanka,Pakistan,male,2014,,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Hambantota,Pakistan,field,RSA Palliyaguruge,S Ravi,RR Wimalasiri,AJ Pycroft,Pakistan,4,2014/08/23,2014/08/23,,Pakistan in Sri Lanka ODI Series,Sohaib Maqsood,SJ Davis,,,D/L,,,,
177,744683,Bangladesh,India,male,2014,,3,Shere Bangla National Stadium,Mirpur,India,bat,HDPK Dharmasena,Enamul Haque,Tanvir Ahmed,RS Mahanama,,,2014/06/19,2014/06/19,,India in Bangladesh ODI Series,,Anisur Rahman,,no result,,,,,
178,744681,Bangladesh,India,male,2014,,2,Shere Bangla National Stadium,Mirpur,Bangladesh,field,HDPK Dharmasena,Sharfuddoula,Mahfuzur Rahman,RS Mahanama,India,,2014/06/17,2014/06/17,47,India in Bangladesh ODI Series,STR Binny,Anisur Rahman,,,D/L,,,,
179,744679,Bangladesh,India,male,2014,,1,Shere Bangla National Stadium,Mirpur,Bangladesh,bat,HDPK Dharmasena,Enamul Haque,Masudur Rahman,RS Mahanama,India,7,2014/06/15,2014/06/15,,India in Bangladesh ODI Series,AM Rahane,Sharfuddoula,,,D/L,,,,
180,743985,England,Australia,male,2015,,5,Old Trafford,Manchester,England,bat,RJ Bailey,JS Wilson,MA Gough,JJ Crowe,Australia,8,2015/09/13,2015/09/13,,Australia in England ODI Series,MR Marsh,HDPK Dharmasena,,,,,,,
181,743983,England,Australia,male,2015,,4,Headingley,Leeds,Australia,bat,HDPK Dharmasena,MA Gough,RA Kettleborough,JJ Crowe,England,3,2015/09/11,2015/09/11,,Australia in England ODI Series,EJG Morgan,JS Wilson,,,,,,,
182,743981,England,Australia,male,2015,,3,Old Trafford,Manchester,England,bat,RJ Bailey,JS Wilson,MA Gough,JJ Crowe,England,,2015/09/08,2015/09/08,93,Australia in England ODI Series,JWA Taylor,HDPK Dharmasena,,,,,,,
183,743979,England,Australia,male,2015,,2,Lord's,London,England,field,HDPK Dharmasena,RT Robinson,RJ Bailey,JJ Crowe,Australia,,2015/09/05,2015/09/05,64,Australia in England ODI Series,MR Marsh,JS Wilson,,,,,,,
184,743977,England,Australia,male,2015,,1,The Rose Bowl,Southampton,Australia,bat,MA Gough,JS Wilson,RT Robinson,JJ Crowe,Australia,,2015/09/03,2015/09/03,59,Australia in England ODI Series,MS Wade,HDPK Dharmasena,,,,,,,
185,743973,Ireland,Australia,male,2015,,,"Civil Service Cricket Club, Stormont",Belfast,Australia,bat,M Hawthorne,JS Wilson,DA Haggo,JJ Crowe,Australia,,2015/08/27,2015/08/27,23,,DA Warner,S Ravi,,,D/L,,,,
186,743951,England,New Zealand,male,2015,,5,Riverside Ground,Chester-le-Street,England,field,MA Gough,BNJ Oxenford,RT Robinson,J Srinath,England,3,2015/06/20,2015/06/20,,New Zealand in England ODI Series,JM Bairstow,SJ Davis,,,D/L,,,,
187,743949,England,New Zealand,male,2015,,4,Trent Bridge,Nottingham,New Zealand,bat,RJ Bailey,SJ Davis,MA Gough,J Srinath,England,7,2015/06/17,2015/06/17,,New Zealand in England ODI Series,EJG Morgan,BNJ Oxenford,,,,,,,
188,743947,England,New Zealand,male,2015,,3,The Rose Bowl,Southampton,England,bat,BNJ Oxenford,RT Robinson,RJ Bailey,J Srinath,New Zealand,3,2015/06/14,2015/06/14,,New Zealand in England ODI Series,KS Williamson,SJ Davis,,,,,,,
189,743945,England,New Zealand,male,2015,,2,Kennington Oval,London,New Zealand,bat,SJ Davis,RT Robinson,MA Gough,J Srinath,New Zealand,,2015/06/12,2015/06/12,13,New Zealand in England ODI Series,LRPL Taylor,BNJ Oxenford,,,D/L,,,,
190,743943,England,New Zealand,male,2015,,1,Edgbaston,Birmingham,New Zealand,field,MA Gough,BNJ Oxenford,RT Robinson,J Srinath,England,,2015/06/09,2015/06/09,210,New Zealand in England ODI Series,JC Buttler,SJ Davis,,,,,,,
191,742627,New Zealand,Pakistan,male,2014/15,,5,Sheikh Zayed Stadium,Abu Dhabi,New Zealand,bat,Ahsan Raza,JS Wilson,Shozab Raza,RS Mahanama,New Zealand,,2014/12/19,2014/12/19,68,Pakistan v New Zealand ODI Series,MJ Henry,RK Illingworth,true,,,,,,
